,log_Nu,log_Re,log_Pr
122,2.373870258295857,5.462249746518611,-0.04428853160092755
123,2.3680491936159056,5.460458118102744,-0.051860155845240154
124,2.36421018105132,5.461333006557167,-0.05775989462317114
125,2.2855953764824264,5.164304951504089,-0.0009330383359691491
126,2.195715503134855,5.164737731292672,-0.03718183871281655
127,2.152708714060924,5.1649107225245565,-0.05583710014571981
128,2.137737396743476,5.164651209829709,-0.06343449939637347
129,2.812832578007215,5.952443703050851,-0.023850287329975996
130,2.758540647164644,5.953289182516913,-0.04503269806677561
131,3.0282060657202066,5.634413090570727,0.3509716886308956
132,2.7376153000127874,5.956081631495178,-0.052971231845175236
133,2.705416426433035,5.955675807625239,-0.06223720708592986
134,2.694452955207507,5.872426634281013,-0.036477991495730756
135,2.671612706573212,5.871220896778473,-0.04621301352484061
136,2.6293137372408926,5.86665644189618,-0.06153315256401425
137,2.618423385893247,5.870523098107415,-0.07027000541861511
138,2.5986895328249404,5.870880647245319,-0.07841287364893314
139,2.6351904138295663,5.762734296779324,-0.04442977207492671
140,2.834718846707288,5.634002188144545,0.1999238868471798
141,2.616062243886283,5.76238485186681,-0.05691120351404966
142,2.575360854184356,5.762494083609105,-0.07017999525897434
143,2.5434540793046594,5.762078856748633,-0.0806356969564376
144,2.5529812448197946,5.640183175274202,-0.04996247508944112
145,2.5298800527851877,5.635526441400554,-0.0639009701771742
146,2.510465351187878,5.6378610498012325,-0.07070245030195783
147,2.495829909221732,5.636957877776197,-0.07647008056469641
148,2.4826246197048025,5.635204449049273,-0.08082861266394785
149,2.831029260602137,5.6358481951987995,0.19776735443168167
150,2.438720109338191,5.462511317184159,-0.059087550125500606
151,2.423274216379967,5.464424703397563,-0.07227101515886637
152,2.4129868370505623,5.463860261602065,-0.0774983160545081
153,2.4006832593203167,5.465118395439872,-0.08219074585661353
154,2.364466823799964,5.163785045837167,-0.03190171261593168
155,2.233006196269211,5.163611605546562,-0.06759102618506871
156,2.173818623405087,5.163524859419857,-0.08187315508633196
157,2.729770737529299,5.95108750292908,-0.0681276645091741
158,2.7085357331276088,5.635789712235891,0.12567176645533135
159,2.692652470101533,5.951441088086859,-0.08077695283999566
160,2.6903709773477287,5.950875213571927,-0.08355838925052343
161,2.683509233449535,5.950761950136722,-0.08676116258896013
162,2.6441807474226695,5.86718886554616,-0.08158672339477807
163,2.623866006680838,5.86564131260123,-0.08947646384135195
164,2.604547823789906,5.865882405543171,-0.09376213824891914
165,2.5940362146641043,5.865555175533195,-0.09654762689870773
166,2.57238637018002,5.759667077882413,-0.08613236239939845
167,2.56017094065499,5.760501752947768,-0.09196215989209393
168,2.5362910829905894,5.760457862651429,-0.09815433341947145
169,2.529176220670135,5.7607650016189,-0.10024896815141132
170,2.498581043588561,5.63279658977001,-0.08913124275477315
171,2.492810382229141,5.633061520156585,-0.09235445439478175
172,2.4823822841186725,5.632118810288335,-0.09587179654915036
173,2.474327244251524,5.6331497943833675,-0.09835736394674936
174,2.4669125924226716,5.631469508189689,-0.10020102633766655
175,2.7079030258323136,5.467752977970767,0.12484291639010289
176,2.4372462453231885,5.464077441424515,-0.08244176443178647
177,2.4031854584500976,5.46050190440937,-0.09364143460080561
178,2.391581520917207,5.463512547826963,-0.09964463571375165
179,2.3845313922338374,5.464120864359302,-0.10157581329854812
180,2.2641536668501563,5.1608270992293965,-0.08395956905925842
181,2.1840894166327494,5.160652473379877,-0.09786144449857685
182,2.138371017634978,5.161350555880036,-0.10362283474020328
183,2.591821971257551,5.869277894010957,-0.10459968892192203
184,2.549023282932723,5.872307907390608,-0.11310240153780758
185,2.5466333131638303,5.871509899438909,-0.11457425439379981
186,2.552453997870063,5.870727447943865,-0.11531801705975037
187,2.548908705984674,5.867840624695075,-0.11671090050907953
188,2.4830243109140753,5.762078856748633,-0.11408895734193485
189,2.4890984547378094,5.763388749106159,-0.11638865151829954
190,2.486897037965079,5.762297446687767,-0.11817124247330937
191,2.477317735270855,5.762013258307015,-0.12020193794334237
192,2.831030603163004,5.467537628890189,0.3397698296486181
193,2.416335257410261,5.639922555140552,-0.11509405674493417
194,2.4198468166374796,5.636432592086957,-0.11766052516081835
195,2.417078491837998,5.637249428862538,-0.1194833310200263
196,2.415457725918087,5.636169710797219,-0.12004433320959748
197,2.3837272326788486,5.467537628890189,-0.1100702634896658
198,2.338110784278355,5.466459278825554,-0.11592503568126358
199,2.3323217617900474,5.465551390971157,-0.11786831308839646
200,2.3368773985678986,5.466372895039709,-0.11873764046666732
201,2.5937179872848746,5.468742210691989,0.1659714986851676
202,2.3332524860255237,5.465724468379806,-0.1203759405164718
203,2.2160662215881364,5.159865786974345,-0.1135781870991329
204,2.1488691388232,5.160303010893186,-0.11925948876998374
205,2.1203860342654823,5.161001654891676,-0.12086242796836075
206,2.789282746935135,5.466675163147692,0.28974935060165763
207,2.5037262275935124,5.167841079421981,0.3253390553445857
208,2.404952643817556,5.167239384843139,0.21951241140880692
209,2.314806325731019,5.168012839156039,0.13963201779848008
210,3.1246739573205833,5.947535727417008,0.24682648653017256
211,3.1033920370712678,5.9483338534944386,0.21637210150216346
212,3.081982704816347,5.950336948978813,0.18892702218030744
213,3.0699181845811188,5.870948718480867,0.2626452893136645
214,3.017565236814684,5.870829586815903,0.21308314094486785
215,3.0027398241045646,5.869192475274198,0.18980381603212218
216,2.9467723090393134,5.870233437810965,0.14309420772170925
217,2.8456365132942674,5.87071042246287,0.08279262223436541
218,2.983784182438785,5.7594691565008,0.2918931812294407
219,2.901438214192397,5.75889687642562,0.20502960640794535
220,2.871828108315993,5.7594691565008,0.1681736315705875
221,2.795422588618644,5.759667077882413,0.11114765464615417
222,2.8281075345048334,5.641368469653353,0.2555846299257244
223,2.7418303181355226,5.640356835182642,0.175681302305084
224,2.7130253502316295,5.6419166574129775,0.14698237668525893
225,2.6563641466338797,5.641599369895067,0.10683631634584856
226,2.5882566505840368,5.641541656342569,0.06638626817041272
227,2.6184380555865143,5.467666851152061,0.26131746775221576
228,2.5175442841506097,5.465940718188538,0.18023152719037056
229,2.4648082714247734,5.466416089080414,0.12963192055301404
230,2.4161160319637984,5.466804642248847,0.08605450481306923
231,2.366974238443485,5.467925180384563,0.047774811906764046
232,2.449912917406803,5.166119735583478,0.2625610901084618
233,2.349153473511202,5.164737731292672,0.16712722599589447
234,2.3467718781114044,5.164564671126245,0.16443608407969026
235,3.1678350432367726,5.949982463364096,0.2627424073766259
236,2.2801021098440657,5.164391541970312,0.10359863449205263
237,3.046006941241387,5.947920721319308,0.21661846291680953
238,2.9675841668853615,5.947521461827246,0.1615570599292051
239,2.909650722240934,5.947920721319308,0.12237748317540167
240,2.887148236661239,5.948390806413267,0.0941938481158832
241,2.8605160727522443,5.947078995962369,0.06944756486490054
242,2.9421086203040554,5.866690811513316,0.20794869774353045
243,2.88101251159542,5.866742360839603,0.1558132851071699
244,2.8239984970225107,5.869038679198022,0.11159352185957029
245,2.788297019131462,5.867343317974521,0.08670120958176161
246,2.7577878738226116,5.870062959111268,0.06590932652622268
247,2.708479449643403,5.8712038906313575,0.027491623381542492
248,2.774449637017216,5.75852228515491,0.16339534365276936
249,2.6876183262777684,5.758830795556895,0.09881331926135789
250,3.064972927510766,5.766667933961432,0.3391147132338714
251,2.9063579244147815,5.6422625250834235,0.3049929860769126
252,2.7852300884773116,5.469686329502727,0.33661376726504294
253,2.485457823811902,5.161088906420227,0.3409187491817698
254,2.874121608406692,5.860773712858881,0.19749055309262442
255,2.7700972777347133,5.860407741684159,0.126448073465219
256,2.8087345895302285,5.764651233954234,0.23142636444867715
257,2.7268255136667303,5.765541471186089,0.16175004101904716
258,2.59336929576598,5.764868533309265,0.07710980956210743
259,2.503970689880929,5.764520802133681,0.023777268931893542
260,2.6603661403547836,5.639603806882644,0.16590819503104728
261,2.516436669251785,5.639603806882644,0.0733398458717446
262,2.4098327460546933,5.639806673749188,0.012842551187753171
263,2.4050858923960945,5.470457266655296,0.15383371218105965
264,2.3952997171719677,5.469128689220201,0.09615969659758314
265,2.327924682265166,5.469514824127054,0.03459096284286608
266,2.271554631212203,5.16143773734814,0.17351204382100366
267,2.240000489203596,5.16126335690737,0.1170733326964106
268,2.838864380402197,5.941545958117225,0.11956975342682481
269,2.7872774730846577,5.940430840872983,0.07991549275510042
270,2.7077022804589355,5.859639943460883,0.09940266553740351
271,2.614963240260433,5.859290495033674,0.0443070971785588
272,2.5813850932212774,5.763868054793511,0.09685661975516205
273,2.5606323869762946,5.763737387512843,0.06152754159214267
274,2.5743014448356494,5.763672039126728,0.04013650587113481
275,2.471094125702047,5.7641727923133645,-0.015916248549369908
276,2.453276158820701,5.639487840398136,0.07411347968293543
277,2.4725327063470384,5.63890754303507,0.04751966516857419
278,2.4747822359700535,5.638588048668483,0.02355838635767628
279,2.4257158343462457,5.640646114139519,-0.025404786850343627
280,2.344105074665984,5.46869924739553,0.09600731682638809
281,2.322287424575797,5.469686329502727,0.049858969466081565
282,2.3419047853663084,5.468398385255403,0.019408449414125527
283,2.355548725774738,5.464034014147653,-0.0011744488378764375
284,2.3690368291454886,5.468441378323983,-0.0066908488484219006
285,2.2379568475617497,5.159778289344976,0.10294900090169316
286,2.0830018469495117,5.160477777286652,0.018249492706401225
287,2.0764257811672473,5.161786288315407,-0.007024345339104047
288,2.07111318103494,5.1608270992293965,-0.016253637704638717
289,2.6673820768962173,5.8589932426338525,-0.02072967048992565
290,2.641429226697161,5.763672039126728,-0.012226476623319703
291,2.5789696306704717,5.763955144477846,-0.04025453599611622
292,2.0769363221053823,5.640443639103495,-0.09327476941408439
293,2.5115899579779075,5.639139755034669,-0.04198112720957459
294,2.498382712836036,5.638762347459546,-0.05614686648124595
295,2.517776131324767,5.4678821361819505,-0.00738965649018094
296,2.401413224969171,5.468613308049864,-0.050888318458564265
297,2.3755111706515337,5.468398385255403,-0.06791953337079384
298,2.121204816729584,5.160652473379877,-0.059805678291470335
299,2.5890184512838226,5.944457794747064,-0.09652425118887317
300,2.5899324675612583,5.944773749741219,-0.09968815649509959
301,2.535074371704045,5.859220571594157,-0.09595046440582272
302,2.510839456874621,5.859063202681026,-0.10198959864913996
303,2.4679993830573843,5.763061646219638,-0.10378856612741212
304,2.469544789854613,5.763257937514235,-0.10857155912035403
305,2.449340285285923,5.639400845209002,-0.09796600256201383
306,2.4157459554949505,5.638413679896639,-0.10858441962954415
307,2.4135507981012676,5.6393138325900365,-0.11348046805455068
308,2.427535727610742,5.468312386347815,-0.09064214276044397
309,2.336659283081768,5.468226370407367,-0.10962232596239513
310,2.3365017827063452,5.468183356047712,-0.11471448048368782
311,2.343703914067269,5.46801125599319,-0.1174765104435934
312,2.2385694699522003,5.163004018483671,-0.09515927377036783
313,2.067283731684715,5.162569506709654,-0.11614294555875264
314,1.9500957261344212,5.162569506709654,-0.12075025675788446
